effective_date,province,metric_category,metric,vaccine_type,vet_channel,value,unit,source_file,source_org,submitted_date,ingested_date,version,superseded_by,notes
2026-06-01,NW,vaccine_receipt,doses_received,bioaftogen_biv1,state,100000,doses,01 JUNE 2026- RPO JIC FMD UPDATE.pdf,NW-RPO,2026-06-01,2026-06-10,1,,Bioaftogen batch 1185
2026-06-01,NW,vaccine_admin,doses_administered,bioaftogen_triv2,state,59935,doses,01 JUNE 2026- RPO JIC FMD UPDATE.pdf,NW-RPO,2026-06-01,2026-06-10,1,,Bioaftogen 1186; allocated 61920
2026-06-01,NW,vaccine_receipt,doses_received,bioaftogen_triv2,state,61920,doses,01 JUNE 2026- RPO JIC FMD UPDATE.pdf,NW-RPO,2026-06-01,2026-06-10,1,,Bioaftogen batch 1186
2026-06-01,NW,vaccine_admin,doses_administered,dolvet,state,47712,doses,01 JUNE 2026- RPO JIC FMD UPDATE.pdf,NW-RPO,2026-06-01,2026-06-10,1,,Aftodoll 15 AFT 25; allocated 50000
2026-06-01,NW,vaccine_receipt,doses_received,dolvet,state,50000,doses,01 JUNE 2026- RPO JIC FMD UPDATE.pdf,NW-RPO,2026-06-01,2026-06-10,1,,Aftodoll 15 AFT 25
2026-06-01,NW,vaccine_admin,doses_administered,dolvet_emergency,state,24171,doses,01 JUNE 2026- RPO JIC FMD UPDATE.pdf,NW-RPO,2026-06-01,2026-06-10,1,,Aftodoll Emergency 15 AFT 25; allocated 26000
2026-06-01,NW,vaccine_receipt,doses_received,dolvet_emergency,state,26000,doses,01 JUNE 2026- RPO JIC FMD UPDATE.pdf,NW-RPO,2026-06-01,2026-06-10,1,,Aftodoll Emergency 15 AFT 25
2026-06-01,NW,vaccine_admin,doses_administered,aftodoll2,state,152858,doses,01 JUNE 2026- RPO JIC FMD UPDATE.pdf,NW-RPO,2026-06-01,2026-06-10,1,,Aftodoll 03 AFT 26 Government channel; allocated 232400
2026-06-01,NW,vaccine_receipt,doses_received,aftodoll2,state,232400,doses,01 JUNE 2026- RPO JIC FMD UPDATE.pdf,NW-RPO,2026-06-01,2026-06-10,1,,Aftodoll 03 AFT 26 Government channel
2026-06-01,NW,vaccine_admin,doses_administered,aftodoll2,feedlot,27311,doses,01 JUNE 2026- RPO JIC FMD UPDATE.pdf,NW-RPO,2026-06-01,2026-06-10,1,,Aftodoll 03 AFT 26 Feedlot channel; allocated 100000
2026-06-01,NW,vaccine_receipt,doses_received,aftodoll2,feedlot,100000,doses,01 JUNE 2026- RPO JIC FMD UPDATE.pdf,NW-RPO,2026-06-01,2026-06-10,1,,Aftodoll 03 AFT 26 Feedlot channel
2026-06-01,NW,vaccine_admin,doses_administered,aftodoll1,state,43539,doses,01 JUNE 2026- RPO JIC FMD UPDATE.pdf,NW-RPO,2026-06-01,2026-06-10,1,,Aftodoll 05 AFT 26; allocated 323400
2026-06-01,NW,vaccine_receipt,doses_received,aftodoll1,state,323400,doses,01 JUNE 2026- RPO JIC FMD UPDATE.pdf,NW-RPO,2026-06-01,2026-06-10,1,,Aftodoll 05 AFT 26
2026-06-09,NW,disease,positive_cases,all,all,375,cases,09 JUNE 2026- RPO JIC FMD UPDATE.pdf,NW-RPO,2026-06-09,2026-06-10,1,,"Cumulative confirmed: DKK 86, Bojanala 77, DRSM 130 (+10), NMM 82 (+4). Net +14 from 1 June"
2026-06-09,NW,vaccine_receipt,doses_received,bioaftogen,state,117000,doses,09 JUNE 2026- RPO JIC FMD UPDATE.pdf,NW-RPO,2026-06-09,2026-06-10,1,,Bioaftogen new batch received 08 June 2026. Biogenesis Bago 3 provincial allocation.
2026-06-09,NW,vaccine_admin,doses_administered,all,all,642745,doses,09 JUNE 2026- RPO JIC FMD UPDATE.pdf,NW-RPO,2026-06-09,2026-06-10,1,,Total vaccine usage all batches at 9 June. +117906 from 1 June (524839). Balance 252375 from 895120 allocation (excluding 117k new).
2026-06-09,NW,vaccine_admin,doses_administered,aftodoll2,state,201688,doses,09 JUNE 2026- RPO JIC FMD UPDATE.pdf,NW-RPO,2026-06-09,2026-06-10,1,,Aftodoll 03 AFT 26 Government; was 152858 at 1 June
2026-06-09,NW,vaccine_admin,doses_administered,aftodoll2,feedlot,50527,doses,09 JUNE 2026- RPO JIC FMD UPDATE.pdf,NW-RPO,2026-06-09,2026-06-10,1,,Aftodoll 03 AFT 26 Feedlot; was 27311 at 1 June
2026-06-09,NW,vaccine_admin,doses_administered,aftodoll1,state,157743,doses,09 JUNE 2026- RPO JIC FMD UPDATE.pdf,NW-RPO,2026-06-09,2026-06-10,1,,Aftodoll 05 AFT 26; was 43539 at 1 June
2026-06-04,EC,vaccine_receipt,doses_allocated_doa,all,all,769556,doses,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,DoA provincial vaccine allocation (all types). Renamed from doses_received to avoid overriding provincial JOC figures. DoA Portfolio Committee 9 June: total provincial vaccine allocation all types. DoA/PC allocation all vaccine types combined. Animals vaccinated figure may include feedlot channel. Conflicts with EC-DRDAR 3 June: 833113.
2026-06-04,EC,animals_vaccinated,animals_vaccinated_doa,all,all,725632,animals,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,DoA compiled animals vaccinated/vaccine used (includes feedlot). Renamed to avoid overriding provincial JOC figures. DoA Portfolio Committee 9 June: vaccine used/animals vaccinated as at 04/06/2026. DoA/PC allocation all vaccine types combined. Animals vaccinated figure may include feedlot channel. Conflicts with EC-DRDAR 3 June: 833113.
2026-06-04,FS,vaccine_receipt,doses_allocated_doa,all,all,1079012,doses,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,DoA provincial vaccine allocation (all types). Renamed from doses_received to avoid overriding provincial JOC figures. DoA Portfolio Committee 9 June: total provincial vaccine allocation all types. Matches FS-DARDEA figure of 707986. DoA allocation 1079012 vs FS-JOC received 838400.
2026-06-04,FS,animals_vaccinated,animals_vaccinated_doa,all,all,707986,animals,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,DoA compiled animals vaccinated/vaccine used (includes feedlot). Renamed to avoid overriding provincial JOC figures. DoA Portfolio Committee 9 June: vaccine used/animals vaccinated as at 04/06/2026. Matches FS-DARDEA figure of 707986. DoA allocation 1079012 vs FS-JOC received 838400.
2026-06-04,GP,vaccine_receipt,doses_allocated_doa,all,all,642740,doses,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,DoA provincial vaccine allocation (all types). Renamed from doses_received to avoid overriding provincial JOC figures. DoA Portfolio Committee 9 June: total provincial vaccine allocation all types. DoA allocation 642740 vs master 518500; animals vaccinated 325216 vs master 266121.
2026-06-04,GP,animals_vaccinated,animals_vaccinated_doa,all,all,325216,animals,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,DoA compiled animals vaccinated/vaccine used (includes feedlot). Renamed to avoid overriding provincial JOC figures. DoA Portfolio Committee 9 June: vaccine used/animals vaccinated as at 04/06/2026. DoA allocation 642740 vs master 518500; animals vaccinated 325216 vs master 266121.
2026-06-04,KZN,vaccine_receipt,doses_allocated_doa,all,all,1501112,doses,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,DoA provincial vaccine allocation (all types). Renamed from doses_received to avoid overriding provincial JOC figures. DoA Portfolio Committee 9 June: total provincial vaccine allocation all types. DoA animals vaccinated 1163193 significantly higher than master 648609; likely includes feedlot + booster figures.
2026-06-04,KZN,animals_vaccinated,animals_vaccinated_doa,all,all,1163193,animals,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,DoA compiled animals vaccinated/vaccine used (includes feedlot). Renamed to avoid overriding provincial JOC figures. DoA Portfolio Committee 9 June: vaccine used/animals vaccinated as at 04/06/2026. DoA animals vaccinated 1163193 significantly higher than master 648609; likely includes feedlot + booster figures.
2026-06-04,LP,vaccine_receipt,doses_allocated_doa,all,all,611680,doses,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,DoA provincial vaccine allocation (all types). Renamed from doses_received to avoid overriding provincial JOC figures. DoA Portfolio Committee 9 June: total provincial vaccine allocation all types. DoA animals vaccinated 357045 vs master LP 377484 at 5 June (slight lag in DoA figure).
2026-06-04,LP,animals_vaccinated,animals_vaccinated_doa,all,all,357045,animals,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,DoA compiled animals vaccinated/vaccine used (includes feedlot). Renamed to avoid overriding provincial JOC figures. DoA Portfolio Committee 9 June: vaccine used/animals vaccinated as at 04/06/2026. DoA animals vaccinated 357045 vs master LP 377484 at 5 June (slight lag in DoA figure).
2026-06-04,MP,vaccine_receipt,doses_allocated_doa,all,all,580000,doses,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,DoA provincial vaccine allocation (all types). Renamed from doses_received to avoid overriding provincial JOC figures. DoA Portfolio Committee 9 June: total provincial vaccine allocation all types. DoA animals vaccinated 465105 vs master 344629.
2026-06-04,MP,animals_vaccinated,animals_vaccinated_doa,all,all,465105,animals,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,DoA compiled animals vaccinated/vaccine used (includes feedlot). Renamed to avoid overriding provincial JOC figures. DoA Portfolio Committee 9 June: vaccine used/animals vaccinated as at 04/06/2026. DoA animals vaccinated 465105 vs master 344629.
2026-06-04,NW,vaccine_receipt,doses_allocated_doa,all,all,904120,doses,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,DoA provincial vaccine allocation (all types). Renamed from doses_received to avoid overriding provincial JOC figures. DoA Portfolio Committee 9 June: total provincial vaccine allocation all types. DoA allocation 904120 vs NW-RPO 895120; animals vaccinated 600331 vs NW-RPO 9 June 642745 (PC figure effective 4 June).
2026-06-04,NW,animals_vaccinated,animals_vaccinated_doa,all,all,600331,animals,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,DoA compiled animals vaccinated/vaccine used (includes feedlot). Renamed to avoid overriding provincial JOC figures. DoA Portfolio Committee 9 June: vaccine used/animals vaccinated as at 04/06/2026. DoA allocation 904120 vs NW-RPO 895120; animals vaccinated 600331 vs NW-RPO 9 June 642745 (PC figure effective 4 June).
2026-06-04,NC,vaccine_receipt,doses_allocated_doa,all,all,200600,doses,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,DoA provincial vaccine allocation (all types). Renamed from doses_received to avoid overriding provincial JOC figures. DoA Portfolio Committee 9 June: total provincial vaccine allocation all types. DoA animals vaccinated 99642 vs master 28054.
2026-06-04,NC,animals_vaccinated,animals_vaccinated_doa,all,all,99642,animals,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,DoA compiled animals vaccinated/vaccine used (includes feedlot). Renamed to avoid overriding provincial JOC figures. DoA Portfolio Committee 9 June: vaccine used/animals vaccinated as at 04/06/2026. DoA animals vaccinated 99642 vs master 28054.
2026-06-04,WC,vaccine_receipt,doses_allocated_doa,all,all,480340,doses,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,DoA provincial vaccine allocation (all types). Renamed from doses_received to avoid overriding provincial JOC figures. DoA Portfolio Committee 9 June: total provincial vaccine allocation all types. DoA animals vaccinated 265379 vs master 231913.
2026-06-04,WC,animals_vaccinated,animals_vaccinated_doa,all,all,265379,animals,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,DoA compiled animals vaccinated/vaccine used (includes feedlot). Renamed to avoid overriding provincial JOC figures. DoA Portfolio Committee 9 June: vaccine used/animals vaccinated as at 04/06/2026. DoA animals vaccinated 265379 vs master 231913.
2026-06-04,NAT,vaccine_receipt,doses_allocated_doa,all,all,6769160,doses,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,DoA provincial vaccine allocation (all types). Renamed from doses_received to avoid overriding provincial JOC figures. DoA national total vaccine allocation all provinces. Biogenesis 6M + DolVet 5.5M + emergency stock.
2026-06-04,NAT,animals_vaccinated,animals_vaccinated_doa,all,all,4709529,animals,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,DoA compiled animals vaccinated/vaccine used (includes feedlot). Renamed to avoid overriding provincial JOC figures. DoA national total animals vaccinated/vaccine used as at 04/06/2026. 70% of 6769160 allocation.
2026-06-05,EC,disease,positive_cases,all,all,325,cases,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,DoA 05 June status. Conflicts with EC-DRDAR 361 and AgriSA-NAT 566.
2026-06-05,FS,disease,positive_cases,all,all,591,cases,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,DoA 05 June status. Conflicts with FS-JOC 608.
2026-06-05,GP,disease,positive_cases,all,all,275,cases,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,DoA 05 June status.
2026-06-05,KZN,disease,positive_cases,all,all,336,cases,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,DoA 05 June status. Includes uMgungundlovu new case.
2026-06-05,LP,disease,positive_cases,all,all,80,cases,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,DoA 05 June status.
2026-06-05,MP,disease,positive_cases,all,all,247,cases,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,DoA 05 June status.
2026-06-05,NW,disease,positive_cases,all,all,358,cases,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,DoA 05 June status. Conflicts with NW-RPO 9 June 375.
2026-06-05,NC,disease,positive_cases,all,all,16,cases,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,DoA 05 June status. Narrative: 55 clinical cases total (confirmed + suspected).
2026-06-05,WC,disease,positive_cases,all,all,22,cases,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,DoA 05 June status. New case in George confirmed (narrative).
2026-06-05,NAT,disease,positive_cases,all,all,2250,cases,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,DoA national cumulative confirmed cases as at 05 June 2026.
2026-06-09,EC,disease,new_cases_week,all,all,71,cases,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,New cases reported since 05 June 2026 per DoA Portfolio Committee 09 June.
2026-06-09,FS,disease,new_cases_week,all,all,4,cases,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,New cases reported since 05 June 2026 per DoA Portfolio Committee 09 June.
2026-06-09,LP,disease,new_cases_week,all,all,1,cases,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,New cases reported since 05 June 2026 per DoA Portfolio Committee 09 June.
2026-06-09,MP,disease,new_cases_week,all,all,4,cases,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,New cases reported since 05 June 2026 per DoA Portfolio Committee 09 June.
2026-06-09,NW,disease,new_cases_week,all,all,7,cases,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,New cases reported since 05 June 2026 per DoA Portfolio Committee 09 June.
2026-06-09,NC,disease,new_cases_week,all,all,1,cases,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,New cases reported since 05 June 2026 per DoA Portfolio Committee 09 June.
2026-06-09,NAT,disease,new_cases_week,all,all,88,cases,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,Total new cases since 05 June per DoA Portfolio Committee 09 June.
2026-06-09,EC,disease,positive_cases,all,all,396,cases,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,DoA inferred cumulative at 09 June (325 + 71 new).
2026-06-09,FS,disease,positive_cases,all,all,595,cases,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,DoA inferred cumulative at 09 June (591 + 4 new).
2026-06-09,LP,disease,positive_cases,all,all,81,cases,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,DoA inferred cumulative at 09 June (80 + 1 new).
2026-06-09,MP,disease,positive_cases,all,all,251,cases,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,DoA inferred cumulative at 09 June (247 + 4 new).
2026-06-09,NW,disease,positive_cases,all,all,365,cases,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,DoA inferred cumulative at 09 June (358 + 7 new). Conflicts with NW-RPO 375.
2026-06-09,NC,disease,positive_cases,all,all,17,cases,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,DoA inferred cumulative at 09 June (16 + 1 new). Narrative: 55 clinical total.
2026-06-09,NAT,disease,positive_cases,all,all,2338,cases,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,DoA inferred national total 09 June (2250 + 88 new).
2026-06-09,EC,vaccine_receipt,doses_received,bioaftogen,all,217000,doses,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,Biogenesis Bago 3; includes 100k uplift from neighbouring-country withdrawal + reserve.
2026-06-09,FS,vaccine_receipt,doses_received,bioaftogen,all,170000,doses,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,Biogenesis Bago 3 new batch provincial allocation.
2026-06-09,GP,vaccine_receipt,doses_received,bioaftogen,all,64000,doses,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,Biogenesis Bago 3 new batch provincial allocation.
2026-06-09,KZN,vaccine_receipt,doses_received,bioaftogen,all,217000,doses,PRESENTATION TO PORTFOLIO COMMITTEE 9 JUNE Final ((003).pdf,Ministry,2026-06-09,2026-06-10,1,,Biogenesis Bago 3; includes 100k uplift from neighbouring-country withdrawal + reserve.
